sales,email,opened,agreement,credit_limit,risk_score
550,1,1,1,1004.883135,0.456855384
580,0,0,0,403.0588173,0.260863879
630,1,1,0,984.5877696,0.459253996
710,0,0,0,1739.959267,0.586294192
630,1,1,1,1448.1186,0.543857425
510,0,0,0,1561.299306,0.575016578
810,1,0,0,1747.697427,0.597630737
840,0,0,0,1793.762875,0.611655239
740,0,0,0,1925.237445,0.606056357
720,1,0,0,1362.2664,0.5536944
820,0,0,0,1451.722199,0.559338386
680,0,0,0,1533.966325,0.575450192
620,0,0,0,525.6378244,0.305724718
520,0,0,0,606.2139643,0.337210822
960,0,0,0,3222.250445,0.727865849
550,0,0,0,1399.666822,0.53394017
880,0,0,0,2042.354996,0.626247798
600,0,0,0,854.7288729,0.412898326
490,1,0,0,478.8456703,0.278091651
620,1,1,1,651.4339463,0.346083783
600,1,0,0,1146.530902,0.49593647
750,1,1,0,1204.484619,0.498570007
720,1,0,0,936.0633336,0.445812731
600,1,1,1,546.7354412,0.332182281
720,1,0,0,1404.109564,0.544994442
590,0,0,0,1863.849682,0.596625285
800,1,1,0,1263.460549,0.512859273
490,1,0,0,724.9035597,0.400295721
580,0,0,0,647.8875333,0.354055391
620,1,1,0,1012.767491,0.4619262
880,0,0,0,2439.026289,0.679438989
570,0,0,0,639.0870916,0.371856327
690,1,1,1,891.0778068,0.44577587
780,1,1,1,1052.268918,0.46667597
640,0,0,0,1110.475275,0.480229591
750,0,0,0,1571.569574,0.567204968
590,1,1,0,1601.271798,0.560391812
450,0,0,0,252.6356977,0.168019608
710,0,0,0,1190.268733,0.501601708
510,0,0,0,1429.463392,0.565194692
590,0,0,0,776.9182363,0.390731464
550,0,0,0,1128.636119,0.504786704
570,1,1,1,959.8073108,0.443026945
590,1,1,1,624.6819385,0.348711852
770,0,0,0,1932.85163,0.623145934
570,0,0,0,1066.783589,0.464000368
590,1,1,0,1410.090419,0.542275364
590,1,0,0,688.107884,0.354592987
830,0,0,0,1445.87588,0.548113962
520,0,0,0,822.1472978,0.417503023
720,1,0,0,1439.459827,0.536405731
650,0,0,0,534.657545,0.314332477
650,0,0,0,1136.894892,0.481457349
600,1,1,0,991.8560807,0.454308834
670,0,0,0,882.2888419,0.425093745
710,0,0,0,1199.498885,0.49721522
730,1,0,0,2185.447092,0.652615164
700,0,0,0,1166.652846,0.507768895
500,0,0,0,1146.535637,0.49715907
620,0,0,0,1079.819841,0.482158358
780,0,0,0,1279.790571,0.51961625
670,1,0,0,1025.530507,0.446136755
770,1,0,0,818.1877298,0.408056577
760,0,0,0,1520.118438,0.561418683
570,1,0,0,611.1752271,0.338853238
520,0,0,0,490.7370735,0.292538675
670,1,1,1,1122.703563,0.482140595
750,1,0,0,1281.882599,0.514606491
690,1,0,0,1809.828196,0.623800104
870,0,0,0,1388.407568,0.535633061
650,0,0,0,812.2413146,0.404380266
680,1,0,0,871.7237989,0.430593
680,0,0,0,569.8303157,0.313400927
810,1,0,0,1898.104187,0.617630398
600,1,0,0,1055.546097,0.472575163
720,0,0,0,1722.749349,0.589280626
620,0,0,0,1927.504527,0.614233125
740,0,0,0,1150.29409,0.483634443
560,1,1,0,1050.055799,0.469916723
650,0,0,0,1311.02402,0.531334235
510,1,1,1,708.8034531,0.378833591
760,0,0,0,1310.038736,0.525379992
650,0,0,0,1099.728535,0.467233914
420,0,0,0,368.9831865,0.246121096
910,0,0,0,2774.534859,0.689278737
580,1,1,0,845.9052483,0.407212322
630,1,1,1,1252.102241,0.525639286
620,1,0,0,1106.152127,0.466803063
550,1,0,0,844.7285586,0.42120252
590,1,1,1,1026.067445,0.460346022
640,0,0,0,976.9189233,0.44150084
820,0,0,0,1632.66926,0.579994027
920,1,1,0,2314.610825,0.655317592
580,0,0,0,597.4301244,0.343363678
710,1,1,0,1172.396727,0.48987687
750,1,0,0,1313.558912,0.499630591
500,0,0,0,1078.632887,0.468684519
440,0,0,0,554.9818731,0.31677068
680,1,0,0,1447.523733,0.558293991
680,0,0,0,1101.751343,0.466610197
600,1,0,0,1021.271353,0.457412523
590,1,1,1,915.0412813,0.4348579
680,1,0,0,707.8634192,0.364746951
680,1,0,0,1316.668085,0.526820398
510,0,0,0,579.5965512,0.325950237
620,1,0,0,1087.930495,0.461167835
520,0,0,0,734.5270677,0.385614287
740,0,0,0,828.3828169,0.389966365
840,0,0,0,1205.830888,0.506880737
660,0,0,0,2089.107664,0.645015792
500,1,1,0,557.6806259,0.330736741
650,1,0,0,1341.738331,0.541054338
800,0,0,0,986.4229931,0.442509537
750,1,1,1,1176.329808,0.501183434
540,1,1,1,621.7372169,0.354682542
530,1,0,0,593.2873176,0.32970116
660,1,1,1,1356.460063,0.528946458
570,0,0,0,1056.619565,0.479427252
750,0,0,0,1739.052806,0.610041082
610,0,0,0,717.5703317,0.389865483
860,0,0,0,1560.306175,0.547816262
850,0,0,0,2057.679478,0.619323932
560,0,0,0,844.5600114,0.407627601
580,0,0,0,730.910232,0.391888442
730,1,0,0,1465.935092,0.553880549
770,1,0,0,953.2307367,0.435061712
820,0,0,0,1345.953016,0.524758866
510,1,0,0,797.0449396,0.396074014
460,0,0,0,771.4410649,0.38045559
720,1,0,0,1202.836661,0.514281789
520,1,1,1,555.2191098,0.299182524
430,0,0,0,372.3703847,0.226423981
900,0,0,0,1672.736766,0.575004126
720,0,0,0,1754.724303,0.600563393
670,1,1,1,956.7911899,0.450074851
500,0,0,0,652.1225587,0.350616252
770,0,0,0,1631.730013,0.57525266
780,0,0,0,1666.994934,0.578147738
590,0,0,0,1103.795428,0.469768635
570,0,0,0,972.7071415,0.45629333
690,0,0,0,1171.530984,0.52038132
790,0,0,0,2303.90716,0.664656504
510,0,0,0,1175.794499,0.510875833
700,0,0,0,944.2708819,0.442887688
860,1,1,1,1671.442389,0.602183794
490,0,0,0,871.6148501,0.403370739
560,1,0,0,923.0384539,0.452933326
740,1,0,0,938.8678279,0.451212554
640,0,0,0,1387.602811,0.544913512
590,1,0,0,1112.870884,0.450289912
750,0,0,0,1425.784805,0.557071485
620,1,0,0,702.9230089,0.37446594
610,1,0,0,729.6839006,0.368365691
950,1,1,0,2840.040219,0.708537791
560,1,0,0,865.5268959,0.422103767
770,1,1,1,1456.284828,0.53726682
680,0,0,0,1001.095071,0.457876736
750,0,0,0,1462.604102,0.562479277
610,0,0,0,740.8371225,0.399572603
530,0,0,0,686.4439759,0.355714029
720,0,0,0,2276.11197,0.653110445
560,0,0,0,408.185727,0.252431348
650,1,0,0,828.1308803,0.424008563
620,0,0,0,841.6455007,0.412481736
760,0,0,0,1484.369447,0.526143012
700,1,0,0,1264.248467,0.494113346
710,0,0,0,443.0788135,0.253277041
680,0,0,0,1541.532421,0.568192476
650,1,0,0,885.3116618,0.4304855
630,1,0,0,1673.975427,0.587873532
730,0,0,0,773.2265548,0.393804599
680,0,0,0,1459.978802,0.561120553
930,1,0,0,1973.027044,0.626887242
690,0,0,0,804.9504212,0.413580228
620,1,1,1,896.2729886,0.430546977
660,1,0,0,823.2787583,0.416085069
530,0,0,0,544.0240889,0.304581457
730,1,1,1,976.2848188,0.447505583
690,0,0,0,1270.681448,0.516803293
800,1,1,1,1669.62894,0.589738653
610,1,0,0,614.9801724,0.351415839
590,0,0,0,1464.668965,0.542935938
960,1,1,1,2223.916491,0.653013263
570,1,0,0,928.3722928,0.445178715
640,1,0,0,1023.73242,0.470059347
770,0,0,0,1895.148719,0.617885444
640,0,0,0,1238.060393,0.512414464
710,0,0,0,1713.645488,0.585028215
710,1,0,0,1465.848338,0.560671001
720,0,0,0,1149.017912,0.492116296
590,1,1,1,913.8164231,0.43017774
710,0,0,0,1087.744371,0.471145457
660,0,0,0,1226.045717,0.509506739
760,0,0,0,1672.788761,0.590937738
780,1,1,0,1564.279066,0.574644548
560,1,0,0,681.8116563,0.363439106
790,0,0,0,1491.521513,0.560278492
710,0,0,0,1256.882499,0.506695987
710,1,1,0,1621.9069,0.561012958
700,0,0,0,1519.788005,0.547883103
740,0,0,0,1925.239653,0.627127411
580,0,0,0,822.8511538,0.42151758
710,0,0,0,1215.523692,0.507922841
640,1,0,0,777.4333478,0.384785518
750,1,1,1,814.8480223,0.40028881
620,0,0,0,775.7064894,0.399758128
790,0,0,0,1620.253882,0.560310042
660,0,0,0,960.9404868,0.464563955
670,0,0,0,1020.969636,0.463398053
860,0,0,0,1868.853798,0.606727054
560,0,0,0,489.8215535,0.292530702
700,1,1,0,1600.451532,0.556071679
720,1,1,1,1058.154797,0.474460165
730,0,0,0,1598.539934,0.573024004
730,1,1,0,1449.395693,0.54379905
790,0,0,0,1915.049987,0.629318832
960,0,0,0,1744.777218,0.590633306
660,1,0,0,1609.443127,0.573851661
560,0,0,0,631.3268646,0.337263546
680,1,1,1,1074.231584,0.479830482
670,1,0,0,1059.063902,0.468676335
780,1,1,0,873.2792052,0.422077091
530,1,1,1,432.300797,0.25608973
820,1,1,1,588.8047924,0.322324356
550,0,0,0,489.1503044,0.276317644
650,1,1,0,1534.755066,0.560121857
700,1,1,0,1595.532969,0.567463759
730,1,1,1,1783.536907,0.602044654
780,1,1,0,1262.44859,0.529881837
710,0,0,0,1378.629009,0.53298709
760,1,0,0,1957.053092,0.617317048
580,0,0,0,1137.813819,0.504268503
990,0,0,0,2189.833858,0.646331497
620,0,0,0,1569.357779,0.572609261
600,0,0,0,909.6614623,0.428673849
770,1,1,1,1413.942886,0.548384757
450,1,1,0,866.831189,0.434076529
760,1,0,0,1125.454202,0.476568529
690,1,1,1,1373.287633,0.536071346
650,1,1,0,840.2704779,0.398670047
600,1,1,0,821.6321722,0.384807521
900,0,0,0,2287.063158,0.657925521
700,1,1,1,1388.446981,0.535477866
740,0,0,0,1705.648593,0.594612196
590,0,0,0,827.1268822,0.387436021
730,1,1,0,1312.878188,0.536141052
520,0,0,0,1189.096769,0.50410644
780,1,0,0,1244.561901,0.495627933
750,1,1,1,1558.832141,0.550309104
640,1,0,0,1763.646184,0.588136656
650,0,0,0,840.0399029,0.400754078
710,0,0,0,1091.326145,0.480675846
700,0,0,0,938.8866025,0.448355181
600,0,0,0,786.1616367,0.403390133
620,0,0,0,812.4389792,0.42629268
630,1,0,0,1119.560513,0.468501563
800,0,0,0,2339.64544,0.664065443
430,0,0,0,741.88196,0.384972408
850,1,1,1,2777.453822,0.701701958
820,1,1,0,1728.461798,0.593625452
770,0,0,0,1083.50246,0.472955646
470,1,0,0,722.9100179,0.369748081
710,1,0,0,1517.225754,0.570601227
750,0,0,0,1936.503302,0.62700763
640,0,0,0,811.7528261,0.403357853
590,1,1,1,768.6858126,0.387160969
710,0,0,0,1038.241298,0.478805915
650,0,0,0,1025.501864,0.461653292
690,1,1,1,943.8569952,0.443616425
560,0,0,0,451.1168667,0.282225217
780,1,0,0,1159.420502,0.487185061
670,0,0,0,1870.910966,0.623893188
570,1,0,0,845.9850517,0.419929092
940,0,0,0,1947.844199,0.612714815
760,1,0,0,1465.568752,0.538107802
660,0,0,0,713.6531714,0.391604892
720,0,0,0,1721.350171,0.602750243
640,1,1,1,1192.77106,0.485122907
670,1,0,0,1169.766319,0.490704451
740,1,1,1,1237.649581,0.489818872
620,0,0,0,1234.732581,0.53004949
770,1,1,1,1286.912461,0.49364839
830,0,0,0,1351.424228,0.534491524
560,0,0,0,577.5038642,0.311453715
740,1,0,0,1092.237649,0.482288319
830,0,0,0,2324.300202,0.664950818
610,0,0,0,500.1627409,0.277943107
590,0,0,0,763.0643368,0.403676603
520,0,0,0,623.6237225,0.331584896
640,0,0,0,731.6860725,0.393241379
670,0,0,0,855.9248007,0.424638764
590,0,0,0,1051.407087,0.461934353
660,1,0,0,1893.379901,0.617280131
690,1,1,1,1241.428763,0.513067393
620,1,0,0,1607.38086,0.572046116
630,0,0,0,1083.02675,0.479854943
530,0,0,0,1173.969076,0.5039774
700,1,1,1,1446.777388,0.544001911
540,0,0,0,840.3256104,0.404710114
650,1,0,0,1170.649378,0.494800422
690,0,0,0,1179.754509,0.508735917
590,1,0,0,691.5304117,0.350945238
730,1,1,1,1216.005327,0.508086761
810,0,0,0,1613.354739,0.584268575
630,1,1,0,951.3853881,0.435650543
620,1,1,1,1070.860651,0.475383633
670,1,0,0,990.6642597,0.478455504
570,0,0,0,1032.93553,0.472711164
730,1,1,1,1414.355206,0.540237876
650,1,0,0,1115.058088,0.492270741
880,0,0,0,2585.825062,0.684645446
610,0,0,0,856.9343599,0.444731216
500,1,0,0,770.6028871,0.377263108
670,1,0,0,949.0060938,0.453577783
660,1,0,0,1293.569634,0.526333857
770,0,0,0,1753.129045,0.584225506
830,0,0,0,2280.50974,0.657731939
640,1,0,0,997.23999,0.458780019
730,1,1,0,1931.161293,0.612972748
730,0,0,0,2054.243752,0.625034005
810,1,0,0,1911.138132,0.609421658
670,0,0,0,1028.991073,0.454680001
780,0,0,0,2140.565579,0.645697024
510,0,0,0,921.8468973,0.44010356
440,0,0,0,634.0684269,0.329575919
560,0,0,0,536.3319905,0.30771143
570,0,0,0,524.5875362,0.310242689
970,1,1,1,2460.552299,0.66420003
810,0,0,0,1703.101588,0.596277093
720,0,0,0,1224.984645,0.510744382
670,0,0,0,1517.256212,0.580647693
590,1,1,1,840.693992,0.411932608
710,0,0,0,1181.95741,0.511295526
610,0,0,0,1005.144991,0.458490686
470,0,0,0,301.8068242,0.223364301
640,0,0,0,1055.930935,0.473398436
680,1,0,0,1993.687532,0.624750748
680,1,1,0,1623.051794,0.567057536
670,0,0,0,1024.847323,0.448714998
580,0,0,0,878.6092236,0.422682307
570,1,0,0,636.0361784,0.36144037
700,1,1,1,1343.398236,0.531223884
660,0,0,0,1210.572756,0.496227949
690,1,1,1,1115.124733,0.488667948
710,1,0,0,1545.895534,0.555380256
710,0,0,0,1266.606702,0.52108269
630,1,1,0,759.5341329,0.404840976
740,0,0,0,983.3056513,0.438130907
700,1,1,1,1255.729706,0.523179414
810,0,0,0,1491.740004,0.549884983
720,1,1,1,1507.062603,0.569313286
730,0,0,0,1483.674206,0.562094627
640,0,0,0,987.469316,0.447219098
810,0,0,0,1581.421432,0.5879326
680,1,0,0,918.2705096,0.437098214
760,1,1,0,1629.396875,0.585563451
620,1,1,0,1611.170213,0.572431687
590,1,0,0,956.1103206,0.445911206
730,0,0,0,1217.059423,0.504830172
800,0,0,0,2233.229383,0.651467835
680,0,0,0,607.0220422,0.336948293
910,0,0,0,2826.006994,0.718396308
710,0,0,0,1357.538519,0.554208415
940,1,0,0,2857.169876,0.716929791
730,1,1,1,993.6582209,0.451331406
790,1,1,0,1928.683078,0.642363296
680,1,1,1,877.6876404,0.4304177
640,1,1,1,1208.524352,0.496040385
680,1,0,0,807.6575335,0.397899545
480,1,0,0,1024.986828,0.450070719
730,1,0,0,1322.810285,0.525914117
620,0,0,0,1090.096586,0.480960143
660,0,0,0,1665.627923,0.583398837
700,1,0,0,1747.964634,0.587098408
630,1,0,0,1517.028313,0.545923744
570,0,0,0,460.6810563,0.292732514
610,0,0,0,1235.490946,0.501318839
520,0,0,0,758.0610696,0.394259793
750,0,0,0,1258.738388,0.520982089
900,0,0,0,2328.920642,0.669406408
660,1,1,0,813.4413705,0.397289747
550,0,0,0,1267.860205,0.532833544
570,1,0,0,1230.15043,0.493697288
740,1,0,0,723.6871533,0.365443835
660,1,0,0,960.5121277,0.431761988
720,0,0,0,1900.49006,0.614827809
740,0,0,0,1543.480812,0.573368528
880,1,0,0,2347.403702,0.651940973
840,0,0,0,2191.938741,0.649727882
530,0,0,0,898.6792671,0.430983735
570,0,0,0,707.3484174,0.374689604
660,0,0,0,690.0612758,0.365199792
710,0,0,0,1769.56599,0.600181044
560,1,0,0,833.6246333,0.410594356
610,0,0,0,1271.798146,0.513332441
650,1,0,0,709.3517821,0.376481236
670,0,0,0,1455.075898,0.538819733
610,1,1,1,1214.647461,0.49367348
680,0,0,0,1156.153496,0.492340462
660,0,0,0,1809.444183,0.602704491
640,0,0,0,1428.197957,0.521099804
570,1,0,0,1091.61153,0.478274639
800,0,0,0,1460.55273,0.555457176
620,1,1,1,773.6798422,0.405971541
760,1,1,1,1326.309982,0.529686557
620,1,0,0,954.2030342,0.452801024
550,0,0,0,701.2418323,0.376745442
810,0,0,0,1634.740417,0.5712357
710,1,1,1,1093.658512,0.474232945
840,0,0,0,1585.111183,0.554497875
840,0,0,0,1525.436988,0.565105004
560,0,0,0,849.2432695,0.427314568
700,0,0,0,1486.453282,0.540214911
600,1,1,1,1300.90159,0.516920169
570,0,0,0,422.5640512,0.254644779
860,0,0,0,2179.098592,0.63963202
630,1,1,0,1338.420541,0.528454794
790,0,0,0,1892.385056,0.616446358
630,0,0,0,1100.087451,0.470975152
530,1,0,0,676.2944431,0.375014853
580,0,0,0,1017.47734,0.46336124
930,0,0,0,2092.457543,0.63630836
690,0,0,0,1416.846902,0.534161959
570,1,0,0,1113.119639,0.489130795
740,1,1,1,1471.67347,0.574727026
530,1,1,0,448.3003149,0.280986553
630,0,0,0,1481.944223,0.543656439
720,0,0,0,1272.963204,0.508164052
880,0,0,0,2090.105757,0.641054702
670,0,0,0,559.9260583,0.320549171
880,0,0,0,1721.422531,0.581885826
530,0,0,0,377.3557622,0.250258502
670,0,0,0,892.9335639,0.418815406
830,1,0,0,1851.62507,0.603349169
670,0,0,0,995.1354796,0.45671668
670,0,0,0,1088.245226,0.481016515
710,0,0,0,812.7759411,0.395259897
700,1,1,1,877.8675413,0.421344987
560,1,0,0,1091.581859,0.483212616
590,0,0,0,704.8768196,0.38651158
560,1,0,0,1146.302746,0.504684409
650,0,0,0,1252.288022,0.513197434
620,0,0,0,915.6058981,0.447811474
780,1,1,0,1470.466178,0.56097059
740,1,1,1,1913.430933,0.608058656
770,0,0,0,2266.851205,0.649691566
880,1,1,1,1461.005272,0.541881347
920,0,0,0,1931.005027,0.614717909
550,1,0,0,1387.025728,0.548693268
610,0,0,0,883.7305097,0.413251122
670,0,0,0,663.0976655,0.354408774
780,0,0,0,1585.189837,0.576362863
580,1,1,0,904.5008715,0.44478302
570,1,1,1,539.8156974,0.323054985
840,0,0,0,2606.818147,0.680529625
760,0,0,0,1268.390859,0.510446753
780,0,0,0,1108.60197,0.483819888
770,1,1,0,1495.431598,0.568930294
710,0,0,0,1436.115346,0.545497468
580,1,0,0,961.6457677,0.440952782
600,0,0,0,559.6668221,0.321478338
640,1,0,0,835.455619,0.406200736
680,1,0,0,1849.068468,0.629025839
620,0,0,0,1308.09149,0.522823015
610,0,0,0,619.592747,0.345886808
630,1,0,0,391.7716155,0.264403086
700,1,1,0,1132.170117,0.4906705
620,1,0,0,1050.313441,0.459974357
540,1,0,0,550.3311159,0.337402884
710,1,0,0,596.3397036,0.343848592
700,0,0,0,1158.939465,0.51180128
700,0,0,0,1472.03083,0.537714825
700,0,0,0,556.9619391,0.303114073
860,1,1,0,1340.418696,0.527579323
670,1,0,0,1134.392584,0.483239387
680,0,0,0,1577.484322,0.57192064
640,0,0,0,1117.562784,0.473394545
630,1,1,1,817.9161766,0.40648711
650,0,0,0,1342.236887,0.534132536
800,0,0,0,2193.806086,0.654533504
640,1,1,1,1392.044283,0.532563906
730,0,0,0,1783.760446,0.607949567
660,0,0,0,586.0687252,0.322119079
720,1,1,1,1140.142963,0.488075569
780,0,0,0,1227.823652,0.5090671
780,1,0,0,1691.676157,0.578807696
710,1,0,0,1254.026185,0.513579922
620,0,0,0,950.587441,0.454435125
710,0,0,0,1767.356294,0.602713357
740,1,1,1,1593.15254,0.565164062
650,0,0,0,1217.275634,0.498285234
720,1,0,0,895.2321498,0.440427542
440,0,0,0,476.7377338,0.292176786
650,0,0,0,1754.558865,0.599265997
710,1,0,0,1100.956968,0.509780287
510,0,0,0,1348.945227,0.53640881
540,1,1,1,614.530282,0.328728501
510,1,0,0,986.3503171,0.447341141
670,0,0,0,904.4473533,0.428848952
640,1,0,0,1113.261533,0.486518582
640,1,1,1,1459.038942,0.561033528
490,0,0,0,1113.710703,0.483159824
570,0,0,0,615.4478159,0.343588052
700,1,0,0,817.0937526,0.403613878
640,0,0,0,1372.255083,0.552718679
580,0,0,0,647.53648,0.376892634
730,1,1,1,1340.98392,0.554495175
640,1,0,0,713.2544175,0.374842507
630,1,0,0,1253.187882,0.503526653
640,0,0,0,615.9209217,0.352286353
690,1,1,1,1320.927067,0.534060854
620,1,1,0,1272.806105,0.520886357
560,0,0,0,1384.317478,0.561143043
710,1,0,0,1038.749449,0.462007921
580,0,0,0,921.3965304,0.447295954
650,0,0,0,738.7955162,0.378270101
820,0,0,0,2056.240654,0.620983856
770,0,0,0,1526.591904,0.552265382
690,1,1,0,1044.854143,0.474762148
660,1,0,0,967.8817966,0.451879656
710,0,0,0,921.6631685,0.416221776
690,1,1,1,1497.629241,0.558766028
700,0,0,0,1051.598084,0.469668779
830,0,0,0,2299.971888,0.665532135
600,1,1,1,668.8628988,0.377382631
800,1,1,0,1489.966433,0.551268685
680,0,0,0,1464.719615,0.555732146
470,0,0,0,755.1637706,0.391752743
750,0,0,0,1728.506849,0.597095766
870,1,1,1,1396.48239,0.542657192
560,0,0,0,1580.393288,0.565196308
910,0,0,0,2127.097954,0.64091409
530,0,0,0,752.5665849,0.376969048
770,1,1,1,1200.438662,0.497634782
680,0,0,0,1069.11181,0.461465463
520,0,0,0,1085.957207,0.482191331
650,0,0,0,652.2712873,0.357050022
540,1,0,0,591.4476614,0.350237564
510,0,0,0,470.9182397,0.280413707
630,0,0,0,930.8329641,0.430083691
700,0,0,0,1876.201191,0.624001778
760,1,1,0,1974.848424,0.610641513
680,0,0,0,940.6455949,0.42414135
650,0,0,0,1182.789506,0.479574109
580,0,0,0,761.1020847,0.394662891
780,1,1,0,1895.504551,0.606513425
550,0,0,0,699.9570439,0.352852699
570,1,1,1,789.054461,0.404860316
560,0,0,0,1222.031765,0.513764966
580,0,0,0,932.0752644,0.425553473
570,1,1,0,1303.138874,0.516222667
820,1,1,1,1364.149374,0.542651175
560,1,1,1,813.6465411,0.412998019
760,0,0,0,1212.237233,0.517431774
670,1,0,0,919.3994556,0.423849056
630,0,0,0,1109.376062,0.486760197
770,0,0,0,1298.683861,0.514171386
870,1,1,0,1782.910431,0.59525296
730,1,1,1,952.7402143,0.441227089
960,0,0,0,1889.894307,0.620701088
620,0,0,0,681.0688213,0.366137174
580,0,0,0,1216.85542,0.515197503
650,1,1,1,849.8019559,0.421100604
700,1,1,1,1040.949897,0.471278922
440,0,0,0,527.075546,0.30353856
760,1,0,0,1756.702161,0.563931588
570,1,0,0,694.2195241,0.366307863
710,0,0,0,1350.367376,0.530777949
650,1,1,1,1362.186261,0.524591898
650,1,1,1,668.8905259,0.350911385
780,1,1,0,1087.94475,0.461268472
670,0,0,0,1898.615319,0.613311107
840,0,0,0,2212.422337,0.657673134
580,1,1,0,778.8003105,0.412786979
680,0,0,0,1147.217263,0.484234518
760,0,0,0,824.0039199,0.407358334
640,0,0,0,857.6508155,0.415683605
710,1,1,0,999.7228045,0.458587934
560,1,0,0,977.4330959,0.446404413
490,1,0,0,414.8662876,0.268163042
770,1,1,0,1792.789574,0.613153738
740,1,1,0,1610.543905,0.578908122
580,0,0,0,912.3081207,0.436214652
570,1,1,0,1226.593405,0.531221273
670,0,0,0,1079.484808,0.507784648
790,0,0,0,1704.272258,0.59151915
580,0,0,0,817.2947595,0.421400284
700,0,0,0,1284.008246,0.522854225
830,1,1,1,955.0381925,0.44411292
810,1,0,0,836.9471853,0.432471457
680,1,0,0,1529.511018,0.572002647
710,0,0,0,1523.122199,0.565668692
520,0,0,0,831.9309654,0.41589544
600,1,0,0,1008.003883,0.473937637
470,1,0,0,1030.470521,0.467284289
640,0,0,0,1306.340379,0.509627399
530,0,0,0,782.6058401,0.402740054
730,0,0,0,876.0839398,0.432027888
800,0,0,0,1447.279214,0.558803709
790,0,0,0,1416.212952,0.539525779
620,0,0,0,551.9532511,0.316761965
620,0,0,0,548.2379787,0.329129536
780,0,0,0,1497.330055,0.558026782
840,0,0,0,1742.778868,0.597963333
770,0,0,0,1267.255879,0.522188048
590,1,0,0,1413.958824,0.552668637
780,0,0,0,1586.156647,0.578372465
660,1,1,1,895.7083257,0.449561115
680,1,0,0,647.6837218,0.368544568
750,0,0,0,792.1070587,0.417325403
680,0,0,0,1356.156843,0.528500918
890,1,0,0,1733.828254,0.598132064
580,0,0,0,580.7525188,0.333582061
690,0,0,0,1757.875344,0.589537933
570,0,0,0,1392.899757,0.54622398
620,1,0,0,775.4948333,0.376470491
610,0,0,0,812.776749,0.390987769
540,1,0,0,985.8273661,0.43335672
620,1,0,0,652.6088693,0.365553961
650,0,0,0,1267.263871,0.527904998
720,0,0,0,1568.892249,0.569912083
800,0,0,0,1141.419817,0.495034732
660,1,1,1,1248.030403,0.493113447
810,1,1,1,1445.363024,0.552439167
770,0,0,0,1424.590193,0.553138579
590,0,0,0,1383.75367,0.533935016
640,0,0,0,1114.749252,0.47216238
580,0,0,0,608.7327165,0.338405812
700,1,0,0,951.4505041,0.442522431
690,0,0,0,983.1529726,0.43482902
690,0,0,0,1254.974986,0.519298608
940,1,1,0,2881.46632,0.711950929
590,1,1,1,1202.700172,0.498443852
810,0,0,0,1515.082197,0.549641787
730,1,1,0,1013.590068,0.464436565
630,1,1,0,1315.284536,0.527890091
600,1,0,0,1193.746472,0.494428392
590,0,0,0,513.1975025,0.301602518
620,1,1,1,653.6368814,0.367537824
680,1,1,0,1145.255015,0.502746928
600,0,0,0,1749.685297,0.6178547
720,0,0,0,1455.03998,0.55890648
780,0,0,0,2072.131908,0.632302929
750,1,0,0,1395.202356,0.536860323
750,1,1,0,2234.446539,0.65086718
560,1,0,0,1519.659257,0.550971381
630,1,1,0,1166.280156,0.483722741
590,1,1,1,622.5528214,0.332550085
550,0,0,0,1357.679203,0.536080377
730,0,0,0,1690.543626,0.578909031
830,1,0,0,1602.139393,0.579118775
610,1,0,0,722.7957416,0.381004423
800,0,0,0,1715.382475,0.57857186
600,0,0,0,541.4468537,0.314191778
520,0,0,0,371.2106765,0.24249632
870,1,1,1,1689.779142,0.58170005
480,1,1,1,738.210597,0.394318882
680,0,0,0,818.0929115,0.40953598
570,0,0,0,675.4398992,0.358580189
700,0,0,0,2091.608901,0.637039202
570,1,1,1,510.5331217,0.278531393
530,1,0,0,1125.744025,0.497475108
670,1,0,0,1066.402941,0.473385549
400,0,0,0,639.4815976,0.355605738
650,0,0,0,845.1943284,0.414190966
680,1,0,0,1644.65005,0.567544334
870,1,0,0,1727.341821,0.595682675
700,1,1,1,1020.237504,0.459092494
620,1,0,0,1184.416291,0.51163957
590,1,1,0,1120.355095,0.488721295
510,1,1,1,396.343549,0.271280074
690,1,0,0,1393.794034,0.533486198
770,1,1,0,2006.520872,0.637737472
660,0,0,0,1300.166379,0.511348569
570,1,1,0,1193.321699,0.513121335
980,0,0,0,1751.045704,0.601856278
490,0,0,0,846.3006866,0.420263617
640,0,0,0,917.3833645,0.423538192
700,0,0,0,1267.694028,0.508630557
690,0,0,0,1284.151165,0.508688495
710,1,1,1,1342.506537,0.542657915
570,0,0,0,434.09089,0.264153544
700,1,1,0,1417.473477,0.543387416
740,1,0,0,1056.222973,0.459309634
790,0,0,0,2098.48874,0.636113625
730,1,1,1,896.8261126,0.443108089
580,1,0,0,658.2464995,0.368458394
780,1,1,1,1190.255698,0.486376461
710,1,0,0,2099.9742,0.636646072
740,0,0,0,569.8354169,0.306055994
480,1,1,1,595.0299625,0.330031357
760,1,0,0,1541.562792,0.557924102
690,0,0,0,1358.141048,0.517316455
670,1,0,0,1306.605084,0.514013228
590,1,1,0,931.6747606,0.451366575
600,0,0,0,1920.017047,0.618946676
840,0,0,0,1496.232192,0.557371719
680,0,0,0,997.0869842,0.459852304
650,0,0,0,1439.883171,0.55334253
